lecture_number,lecture_title,original_pptx,slide_number,possible_slide_title,visible_text
2,Metrics,2  - Metrics.pptx,22,Receiver Operating Characteristics (ROC) curve,"Receiver Operating Characteristics (ROC) curve
Illustrate the diagnostic ability of a binary classifier system as its discrimination threshold is varied.
True Positive Rate
(TPR), Sensitivity
False Positive Rate
(FPR)
TPR
FPR
Fraction of
true positives
predicted as
positive
Fraction of
true negatives
predicted as
positive
22"
2,Metrics,2  - Metrics.pptx,23,Receiver Operating Characteristics (ROC) curve: Demo,"Receiver Operating Characteristics (ROC) curve: Demo
Illustrate the diagnostic ability of a binary classifier system as its discrimination threshold is varied.
Sensitivity, True Positive Rate (TPR)
False Positive Rate (FPR)
http://www.navan.name/roc/
23"
2,Metrics,2  - Metrics.pptx,24,Threshold Scanning,"Threshold
TP
TN
FP
FN
Accuracy
Precision
Recall
Specificity
F1
1.00
0
10
0
10
0.50
1
0
1
0
0.95
1
10
0
9
0.55
1
0.1
1
0.182
0.90
2
10
0
8
0.60
1
0.2
1
0.333
0.85
2
9
1
8
0.55
0.667
0.2
0.9
0.308
0.80
3
9
1
7
0.60
0.750
0.3
0.9
0.429
0.75
4
9
1
6
0.65
0.800
0.4
0.9
0.533
0.70
5
9
1
5
0.70
0.833
0.5
0.9
0.625
0.65
5
8
2
5
0.65
0.714
0.5
0.8
0.588
0.60
6
8
2
4
0.70
0.750
0.6
0.8
0.667
0.55
7
8
2
3
0.75
0.778
0.7
0.8
0.737
0.50
8
8
2
2
0.80
0.800
0.8
0.8
0.800
0.45
9
8
2
1
0.85
0.818
0.9
0.8
0.857
0.40
9
7
3
1
0.80
0.750
0.9
0.7
0.818
0.35
9
6
4
1
0.75
0.692
0.9
0.6
0.783
0.30
9
5
5
1
0.70
0.643
0.9
0.5
0.750
0.25
9
4
6
1
0.65
0.600
0.9
0.4
0.720
0.20
9
3
7
1
0.60
0.562
0.9
0.3
0.692
0.15
9
2
8
1
0.55
0.529
0.9
0.2
0.667
0.10
9
1
9
1
0.50
0.500
0.9
0.1
0.643
0.05
10
1
9
0
0.55
0.526
1
0.1
0.690
0.00
10
0
10
0
0.50
0.500
1
0
0.667
Score = 1
Score = 0
Threshold = 0.00
Threshold = 1.00
Threshold Scanning
24
Each row corresponds to a different decision threshold."
2,Metrics,2  - Metrics.pptx,25,Classification: ROC curve,"Classification: ROC curve
Area Under Curve (the ROC curve)
AUC measures how well the model ranks positives higher than negatives.
AUC = 0.5 → random
AUC < 0.5 → worse than random
AUC = 1.0 → perfect ranking
25
AUC evaluates ranking ability, not probability calibration."
2,Metrics,2  - Metrics.pptx,26,AUC interpretation,"AUC interpretation
Area Under Curve (the ROC curve)
26
AUC = P(random positive ranked above random negative)"
2,Metrics,2  - Metrics.pptx,27,AUC for ROC curves,"True Positive Rate
0%
100%
False Positive Rate
0%
100%
True Positive Rate
0%
100%
False Positive Rate
0%
100%
True Positive Rate
0%
100%
False Positive Rate
0%
100%
AUC = 50%
AUC = 90%
AUC = 65%
AUC = 100%
True Positive Rate
0%
100%
False Positive Rate
0%
100%
AUC for ROC curves
27
Curves above the diagonal indicate performance better than random."
2,Metrics,2  - Metrics.pptx,28,Discussion: ROC and AUC,"Discussion:
ROC and AUC
Which of the following ROC curves produce AUC values greater than 0.5?
(a)
(b)
(c)
(d)
(e)
28"
2,Metrics,2  - Metrics.pptx,29,Discussion 5: What Does AUC Really Measure?,"Discussion 5:
What Does AUC Really Measure?
How would multiplying all of the predictions from a given model by 2.0 change the model's performance as measured by AUC?
(for example, if the model predicts 0.4, we multiply by 2.0 to get a prediction of 0.8)
It would make AUC better, because the prediction values are all farther apart.
No change. AUC only cares about relative prediction scores.
It would make AUC terrible, since the prediction values are now way off.
29"
2,Metrics,2  - Metrics.pptx,30,Discussion 5 solution: What Does AUC Really Measure?,"Discussion 5 solution:
What Does AUC Really Measure?
How would multiplying all of the predictions from a given model by 2.0 change the model's performance as measured by AUC?
(for example, if the model predicts 0.4, we multiply by 2.0 to get a prediction of 0.8)
It would make AUC better, because the prediction values are all farther apart.
No change. AUC only cares about relative prediction scores.
It would make AUC terrible, since the prediction values are now way off.
AUC depends only on ranking, not absolute values.
If predictions are multiplied by 2: Relative ordering unchanged → ROC unchanged → AUC unchanged
30"
2,Metrics,2  - Metrics.pptx,31,Evaluating Classifiers: Summary,"Evaluating Classifiers: Summary
Metric
Formula
What It Measures
When to Use
Typical Example
Accuracy
(TP + TN) / Total
Overall correctness
Balanced datasets
General classification with similar class sizes
Recall
(Sensitivity)
TP / (TP + FN)
Ability to detect positives
Missing a positive is costly
Disease screening, intrusion detection
Precision
TP / (TP + FP)
Correctness of positive predictions
False alarms are costly
Fraud detection, keyword activation
Specificity
TN / (TN + FP)
Ability to detect negatives
Avoid unnecessary alarms
Airport security, medical testing
F1 Score
2PR / (P + R)
Balance of precision & recall
Need tradeoff between FP and FN
NLP, imbalanced datasets
AUC (ROC)
—
Ranking quality across thresholds
Threshold-independent metric
Model comparison
31"
2,Metrics,2  - Metrics.pptx,32,Metric Selection Strategy,"Metric Selection Strategy
Balanced classes → Accuracy is reasonable.
Rare positive class → Recall, Precision, F1.
Ranking problem → ROC-AUC.
Asymmetric cost → Choose metric aligned with real-world risk.
32"
